id,yr,gr_id,flag_id,fleet_id,ez_id,days,skj_c,yft_c,bet_c,days_arch,skj_arch_c,yft_arch_c,bet_arch_c,alb_c,bum_c,blm_c,mls_c,swo_c
11193,2020,L,FM,,GL,0.978,0,0,0,0,0,0,0,0,0,0,0,0
11194,2020,L,FM,,H5,39.449,0.11327877,7.4891193,5.62929406,0,0,0,0,3.03104919,2.38882464,0,0.06896552,0.35387808
11195,2020,L,FM,,I2,258.157,0.64568907,64.9556424,29.3732933,0,0,0,0,4.33819682,6.06366144,0.02515723,0,0.27460944
11196,2020,L,FM,,I3,23.085,0.15373557,10.3501332,2.56502038,0,0,0,0,2.3681225,1.04054688,0,0,0.05662032
11197,2020,L,FM,,I4,0.978,0,0,0,0,0,0,0,0,0,0,0,0
11198,2020,L,FM,,I5,28.358,0.21684807,0.6389187,1.80033308,0,0,0,0,13.80780588,0.71245728,0,0,0.26894736
11199,2020,L,FM,,I7,1,0,0,0,0,0,0,0,0,0,0,0,0
11200,2020,L,FM,,I8,14.668,0.0857682,2.7960105,0.4717388,0,0,0,0,2.6078106,0.04190976,0,0,0.07077552
11201,2020,L,FM,,LN,1.956,0.00404568,0.2697822,0.09626838,0,0,0,0,0.25192955,0.11974176,0,0,0
11202,2020,L,FM,,MH,3244.841,0.12541581,653.6965014,943.2256967,0,0,0,0,7.13099838,95.7505392,0,0.31034483,18.29265696
11203,2020,L,ID,,ID,8848.75,88,4240,2839,0,68.88237756,3318.878192,2222.239431,0,0,66,0,3
11204,2020,L,JP,CS,CN,2.745,0,0.37501065,0,0,0,0,0,0.03303398,0,0,0,0
11205,2020,L,JP,CS,I1,77.519,0,5.8199959,30.5619699,0,0,0,0,0.04195931,0.5209974,0,0.08600088,1.76700306
11206,2020,L,JP,CS,I3,1963.146,0,167.305007,625.2719844,0,0,0,0,541.1490159,72.244998,0.66300006,3.15700364,48.71900066
11207,2020,L,JP,CS,I6,25677.081,0,3630.435995,4849.810981,0,0,0,0,8837.239968,510.7270014,18.64500001,805.8959966,1309.904999
11208,2020,L,JP,CS,JP,2731.707,0,427.0100095,1276.987011,0,0,0,0,267.7490255,83.3940009,0.92099992,9.85899894,90.47300056
11209,2020,L,JP,DW,FM,2170.134,5.00599996,695.7570005,998.162999,0,0,0,0,49.6859934,92.9990016,0.92,2.58499929,21.40201301
11210,2020,L,JP,DW,I1,6.267,0,2.20051268,0.95419127,0,0,0,0,0.24139872,0.84349824,0,0,0.23818893
11211,2020,L,JP,DW,I2,10.06,0,2.75861604,0.22567291,0,0,0,0,0.02414836,0.37929216,0,0,0.04308577
11212,2020,L,JP,DW,I3,430.552,0,181.4806029,94.69377119,0,0,0,0,137.1060274,29.99563776,0.40871,3.86809359,5.92207896
11213,2020,L,JP,DW,I4,195.236,0,71.89451308,68.60453135,0,0,0,0,6.73548264,10.5771072,0.24673273,2.20843473,0.74480602
11214,2020,L,JP,DW,I5,139.38,0,26.13088088,91.75642804,0,0,0,0,0.11132012,15.93925248,0.09040587,3.01938,1.95158887
11215,2020,L,JP,DW,I6,8831.666,0,538.8378309,986.4161232,0,0,0,0,2862.138661,123.6622387,5.53736063,202.0873665,2792.377579
11216,2020,L,JP,DW,I7,1593.991,0,125.458041,21.88131726,0,0,0,0,824.749931,3.92197632,1.651791,17.02872255,59.68065467
11217,2020,L,JP,DW,MH,370.364,0.24899997,50.96499732,262.0590132,0,0,0,0,16.28499192,18.888,0.22199991,2.89900059,4.56600641
11218,2020,L,JP,DW,PG,1078.06,7.93600018,1080.603989,164.5379889,0,0,0,0,343.8499834,68.63099904,13.34499997,2.74900092,10.97299826
11219,2020,L,JP,DW,PW,1370.348,0.01699983,131.6590021,639.7079971,0,0,0,0,3.0720194,18.10500096,0.57799989,0.55499949,35.08800694
11220,2020,L,JP,DW,SB,1.001,0,0.2540138,0,0,0,0,0,0,0.05799936,0,0,0.01299319
11221,2020,L,KI,,CK,119.054,2.6487748,42.15894797,27.0621371,0,0,0,0,41.25223356,1.75021615,0.62747352,0,0.741726
11222,2020,L,KI,,GL,2307.66,0.06251035,329.46,249.251,0,0,0,0,5.511,2.6269774,16.41578472,4.6445832,5.229162
11223,2020,L,KI,,H4,24.874,0,9.651901273,19.85217297,0,0,0,0,0.040546662,0,0.48665448,0,0.0278154
11224,2020,L,KI,,H5,71.145,0.20336715,82.10235263,28.27555062,0,0,0,0,3.325555075,0.11345008,2.89093392,0,2.2047786
11225,2020,L,KI,,I2,24.746,0,51.69208945,17.87644154,0,0,0,0,0,0,1.13897808,0,0.0834444
11226,2020,L,KI,,I3,8.543,0,1.277828928,17.4927027,0,0,0,0,0,0,0,0.1178828,0.1205298
11227,2020,L,KI,,I4,399.561,0,155.9938504,504.0435941,0,0,0,0,29.70294761,2.11920481,10.20524616,3.2488506,7.5989736
11228,2020,L,KI,,I5,629.438,6.6369394,157.9038373,315.4385464,0,0,0,0,422.2550264,6.6814436,6.98711472,1.9167748,32.0499432
11229,2020,L,KI,,I7,12.81,0.71595265,1.182707236,0.528111133,0,0,0,0,23.00927009,0,0,0.2923494,0.0389412
11230,2020,L,KI,,I8,5.119,0,6.049432742,0.854880532,0,0,0,0,3.181654176,0,0,0,0
11231,2020,L,KI,,LN,2826.942,24.7324553,423.227,362.145,0,0,0,0,1355.197,75.70870796,29.58237432,9.7795592,131.190777
11232,2020,L,KI,,PX,65.661,0,18.3,27.18,0,0,0,0,0.525,0,3.66543936,0,0.7139106
11233,2020,L,KR,,FJ,6.783,0,3.429,3.435,0,0,0,0,2.356,0.638,0,0.057,0
11234,2020,L,KR,,GL,25.196,0.127,27.909,12.97,0,0,0,0,0.059,1.226,1.14,0,0.537
11235,2020,L,KR,,H4,2517.612,22.056,2654.74,1398.523,0,0,0,0,105.989,193.05,9.726,5.755,44.716
11236,2020,L,KR,,H5,2114.484,63.085,1449.646,1087.333,0,0,0,0,206.035,100.181,8.697,10.253,49.918
11237,2020,L,KR,,I2,2907.173,21.991,2855.995,1076.895,0,0,0,0,93.479,248.953,12.477,5.582,30.128
11238,2020,L,KR,,I3,168.616,0.779,99.427,167.306,0,0,0,0,19.843,10.401,1.632,2.683,1.314
11239,2020,L,KR,,I4,5637.233,69.958,1813.380445,4582.421435,0,0,0,0,153.6500037,408.0450069,2.469000195,26.22600039,210.412
11240,2020,L,KR,,I5,6931.671,69.958,1813.380445,4582.421435,0,0,0,0,153.6500037,408.0450069,2.469000195,26.22600039,210.412
11241,2020,L,KR,,LN,5.814,0,2.002,5.243,0,0,0,0,0.755,0.31,0.133,0,0.217
11242,2020,L,KR,,PX,134.699,2.433,136.846,56.207,0,0,0,0,4.959,7.467,0,0.793,4.591
11243,2020,L,KR,,SB,75.587,0.385,67.659,31.108,0,0,0,0,2.318,6.417,0.059,0.206,0.625
11244,2020,L,KR,,TV,23.257,0.228,23.586,7.137,0,0,0,0,0.907,4.267,0.198,0.219,1.13
11245,2020,L,MH,,FM,226.326,0.54833837,38.68627138,40.17403848,0,0,0,0,0.57861297,5.27537234,1,1,0.29391997
11246,2020,L,MH,,I3,2.964,0.11480363,0.92127542,0.7515086,0,0,0,0,0.17445618,0.08021888,0,0,0.03265785
11247,2020,L,MH,,MH,3045.864,0.33685801,703.3924532,723.0744529,0,0,0,0,8.24693085,92.64440878,0,0,16.67342235
11248,2020,L,NC,,MA,5.242,0,0.2892288,0,0,0,0,0,1.31052348,0,0.04391211,0,0
11249,2020,L,NC,,NC,2944.369,8,511.7107712,51,0,0,0,0,1895.689477,10,32.95608789,81,9
11250,2020,L,NZ,,NZ,2557.356,1,10,67,0,0,0,0,202,1,0,8,219
11251,2020,L,PF,,PF,10161.94,53,1135,874,0,0,0,0,2812,249,18,99,179
11252,2020,L,PG,,PG,290.28,0,116,17,0,0,4.539246066,0.665234337,19,1,6,5,0
11253,2020,L,PH,,PH,0,0,0,0,0,0,0,0,0,0,0,0,0
11254,2020,L,PT,,I7,0,0,0,0,0,0,0,0,0,0,0,0,0
11255,2020,L,PW,,PW,11.516,0,0,1,0,0,0,0,0,0,0,0,0
11256,2020,L,SB,,I2,56.843,0.35872067,27.84984408,11.54921761,0,0,0,0,0.0337824,0.92195224,2.41327296,0,0.18541625
11257,2020,L,SB,,I3,2.992,0,0.0494492,0.74961229,0,0,0,0,1.30816512,0.09848553,0,0,0
11258,2020,L,SB,,I4,0.997,0,0.02767516,1.09729613,0,0,0,0,0,0.05793238,0,0,0
11259,2020,L,SB,,I6,108,0.6897289,2.9378562,47.1401672,0,0,0,0,42.4531584,1.09988758,0,9.93711964,4.43330895
11260,2020,L,SB,,I7,1165,30.5920916,82.96706984,59.70048266,0,0,0,0,794.0461363,12.80967105,2.05128192,6.06490864,42.135901
11261,2020,L,SB,,I8,11.967,0,2.94280112,2.22655216,0,0,0,0,2.36964096,0.36249059,0,0,0.2725626
11262,2020,L,SB,,SB,5490.857,17.35945883,2615.225304,500.5366782,0,0.044301721,6.674112512,1.277380615,887.7890995,105.6495806,43.53544512,29.99797172,47.97281215
11263,2020,L,SN,,I5,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,2020,L,TO,,TO,513.728,3,156,10,0,0,0,0,13,21,2,4,16
11265,2020,L,TV,,I2,16.11,0.0681942,1.20197248,1.94780007,0,0,0,0,0.65374335,0.88712241,0,0,0.17869907
11266,2020,L,TV,,I7,121,3.1951264,6.2827816,2.66509071,0,0,0,0,106.1654455,0.81081081,0,0,0.82130093
11267,2020,L,TV,,I8,10.424,0.2409529,0.24313168,0.08857584,0,0,0,0,5.26531005,0.17647059,0,0,0
11268,2020,L,TV,,TV,30.325,1.4957265,8.2721144,4.29853338,0,0,0,0,4.91550111,1.12559619,0,0,0
11269,2020,L,TW,DW,CK,71,0.29,14.868,5.297,0,0,0,0,22.35,3.458,0,0.227,0.697
11270,2020,L,TW,DW,GL,3,0,0.55,0.841,0,0,0,0,0.153,0.276,0,0.208,0.405
11271,2020,L,TW,DW,H4,17,0.157,4.84,6.705,0,0,0,0,0,0.162,0,0,0.171
11272,2020,L,TW,DW,H5,467,8.606,149.324,116.152,0,0,0,0,64.393,16.135,0,1.888,10.642
11273,2020,L,TW,DW,I1,135,0.089,37.182,23.512,0,0,0,0,1.437,3.684,0.024,0,1.145
11274,2020,L,TW,DW,I2,178,0.698,83.215,15.116,0,0,0,0,11.176,8.508,0,0,0.547
11275,2020,L,TW,DW,I3,307,7.867,44.915,34.335,0,0,0,0,72.409,11.61,0.159,0.156,7.666
11276,2020,L,TW,DW,I4,6106.527,39.58350049,633.167,1918.3035,0,0,0,0,0,122.7365015,0.804,88.4925,768.0105
11277,2020,L,TW,DW,I5,6106.527,39.58350049,633.167,1918.3035,0,0,0,0,0,122.7365015,0.804,88.4925,768.0105
11278,2020,L,TW,DW,I6,951.926,0,0,0,0,0,0,0,2555.435277,0,0,0,0
11279,2020,L,TW,DW,I7,3596.724,0,0,0,0,0,0,0,3123.309783,0,0,0,0
11280,2020,L,TW,DW,I9,143,0.202,15.848,7.231,0,0,0,0,73.931,6.206,0.052,0.839,1.835
11281,2020,L,TW,DW,LN,160,0.257,24.051,81.525,0,0,0,0,5.732,8.453,0,1.645,16.823
11282,2020,L,TW,DW,PG,15,0.092,3.162,1.949,0,0,0,0,4.607,0.101,0,0,0.218
11283,2020,L,TW,DW,PW,1,0.017,0,0,0,0,0,0,0.13,0,0,0,0
11284,2020,L,TW,DW,PX,6,0,0.794,4.135,0,0,0,0,0,0.529,0,0.052,0.416
11285,2020,L,TW,DW,SB,65,0.073,35.412,10.916,0,0.008250822,4.002439816,1.233780443,2.033,2.177,0.057,0,0.414
11286,2020,L,TW,DW,TK,12,0.485,4.422,2.679,0,0,0,0,2.888,0.164,0,0,0
11287,2020,L,TW,DW,TW,1,0,0.083,0,0,0,0,0,0.016,0.064,0.1,0,0
11288,2020,L,TW,OD,I6,1850.75,27.6,741.6,366.3,0,0,0,0,1113,256.2,3.3,90.6,409.8
11289,2020,L,TW,OD,PH,615.5,18.4,494.4,244.2,0,0,0,0,0,170.8,2.2,60.4,273.2
11290,2020,L,TW,OD,TW,2466.25,46,1236,610.5,0,0,0,0,1113,427,5.5,151,683
11291,2020,L,TW,OS,CK,6.081,0.02620992,0.7625667,0.29006056,0,0,0,0,2.34572885,0.19851568,1.62103651,0.16327467,0.0278352
11292,2020,L,TW,OS,FM,73,0.12356272,4.3855154,5.1943836,0,0,0,0,0.17334635,1.06889914,0.81051712,0,0.23688576
11293,2020,L,TW,OS,GL,4,0,0.73755955,2.02730192,0,0,0,0,0,0.267221,0,0,0
11294,2020,L,TW,OS,H4,601,19.9140496,218.9670256,129.1953176,0,0,0,0,42.5189898,21.2688234,1.22264697,0.03966281,1.2415536
11295,2020,L,TW,OS,H5,2107.75,75.6441768,776.5220824,167.083642,0,0,0,0,610.471202,79.92060808,8.24255614,3.53781574,3.99199104
11296,2020,L,TW,OS,I1,2257.548,2.11552832,573.3560637,146.3375952,0,0,0,0,37.0794151,85.71772922,19.68597118,0.15600157,13.71304224
11297,2020,L,TW,OS,I2,1019.8,9.11174904,459.7433134,72.84601848,0,0,0,0,35.5963309,44.19879246,15.15256553,0.53080523,1.30128192
11298,2020,L,TW,OS,I3,14532.226,99.25384848,1231.057127,272.2602183,0,0,0,0,1095.611571,546.5793444,86.82159346,50.03973755,30.7364112
11299,2020,L,TW,OS,I4,1933.938,22.08012312,802.0861713,272.3358778,0,0,0,0,131.2944447,127.7165586,11.60826698,12.6375124,2.94528096
11300,2020,L,TW,OS,I5,3670,19.5545976,386.65468,289.4340192,0,0,0,0,2044.627839,245.7945389,13.91618279,11.7398371,34.34509152
11369,2020,R,TW,,TW,0,4510,0,0,0,0,0,0,0,0,0,0,0
11301,2020,L,TW,OS,I6,8967,33.0546628,302.9347381,218.3512528,0,0,0,0,306.7815466,138.4164205,13.98487072,62.75327055,161.5532458
11302,2020,L,TW,OS,I7,3701.341,243.8754742,354.8401962,107.9708198,0,0,0,0,2811.339812,47.66726048,13.28425338,91.10669789,25.47648288
11303,2020,L,TW,OS,I8,6.068,0.91735304,0.12612565,0.0622616,0,0,0,0,1.5641154,0.06763038,0,0.02974518,0
11304,2020,L,TW,OS,I9,2575.699,23.02742952,403.4466482,56.30516296,0,0,0,0,1382.862999,126.3150033,7.88537845,12.48217132,7.00077024
11305,2020,L,TW,OS,IW,9,0,0,0.0583368,0,0,0,0,0,0.51591064,4.69825759,0,0.03711456
11306,2020,L,TW,OS,LN,17,0,2.61606275,3.0772216,0,0,0,0,3.28745,0.84093616,0,0.07535754,0.0600192
11307,2020,L,TW,OS,MH,18.088,0,0.45115805,0,0,0,0,0,0.0202578,0.60425254,0,0.06279795,0
11308,2020,L,TW,OS,PG,1,0,0.65460605,0.29164832,0,0,0,0,0,0,0,0,0
11309,2020,L,TW,OS,PH,1267.418,0.90050464,135.4595536,5.73746888,0,0,0,0,16.02471945,18.56495566,12.33635813,3.00635002,1.554696
11310,2020,L,TW,OS,PW,191,0.03557144,15.85895325,9.71643112,0,0,0,0,0.0963134,2.2784943,4.0388521,0,0.943488
11311,2020,L,TW,OS,PX,2,0.09173472,0.17613995,0.20573088,0,0,0,0,0,0.26831108,0,0,0.00667008
11312,2020,L,TW,OS,TO,920.045,34.25845032,373.2993481,24.83770432,0,0,0,0,362.9085358,23.87234322,4.31360382,8.51072205,2.2450608
11313,2020,L,TW,OS,TW,170.702,0.0149796,10.86430485,0.3815084,0,0,0,0,0.3953825,1.85748118,7.37708686,0.12824043,0.5830848
11314,2020,L,US,AS,AS,3111.379,78,380.0429259,0,0,0,0,0,545.9964517,72,0,49,43
11315,2020,L,US,AS,H5,127.665,0,2.95707406,63.84010022,0,0,0,0,2.00354828,0,0,0,0
11316,2020,L,US,AS,HW,1902.7,0,0,1522.1599,0,0,0,0,0,0,0,0,0
11317,2020,L,US,HW,HW,7898.398,53.38940375,494.4937234,1759.612596,0,0,0,0,5.8038,195.8011484,0,94.867344,74.60321918
11318,2020,L,US,HW,I4,19.373,0,4.01300235,5.039509,0,0,0,0,0,0,0,0,0
11319,2020,L,US,HW,I5,4104.196,38.91064,410.2895374,1155.219736,0,0,0,0,27.2592768,122.9674116,0,48.0841272,36.05856898
11320,2020,L,US,HW,I6,5812.092,32.69995625,279.0260027,585.413105,0,0,0,0,14.9369232,118.2107828,0,94.8894816,155.3382118
11321,2020,L,US,HW,JT,115.729,0,9.17773416,44.7150545,0,0,0,0,0,3.0206572,0,2.1590472,0
11322,2020,L,US,MP,HW,1157.5,0,0,926,0,0,0,0,0,0,0,0,0
11323,2020,L,VN,,VN,21083.75,10,14118,2678,0,0,0,0,71,53,159,0,634
11324,2020,L,VU,,FJ,1.049,0,14.46319893,23.94778016,0,0,14.46319893,23.94778016,0,2.1836586,0,3.21458121,6.00873994
11325,2020,L,VU,,H4,1.048,0.04191717,0.17872299,0.1363948,0,0,0,0,0.06266756,0,0,0.05149807,0
11326,2020,L,VU,,H5,231.633,3.4397073,75.60255006,84.93755152,0,0,0,0,10.63819796,20.92672608,0,1.49435539,10.65741453
11327,2020,L,VU,,I1,49.351,0.05588874,6.59228124,19.3727152,0,0,0,0,0.70169444,1.11065436,0.11064609,0.02891165,0.16877126
11328,2020,L,VU,,I2,34.426,0.25276992,22.71315267,6.22538664,0,0,0,0,0.17833426,0.5772882,0,0,0.21219912
11329,2020,L,VU,,I3,72.756,2.05391673,3.15580092,7.4081988,0,0,0,0,33.13195426,2.6082594,0.1208475,2.61647807,1.73807361
11330,2020,L,VU,,I4,856.387,3.86014344,88.88428059,534.8193898,0,0,0,0,22.73860524,82.07543322,0,3.36817296,71.61037919
11331,2020,L,VU,,I5,1226.58,3.4257345,165.7762579,668.8363554,0,0,0,0,97.45175106,44.57047506,0.18833376,11.86991932,212.7722902
11332,2020,L,VU,,I6,1521.443,22.71120954,171.9691186,724.5253218,0,0,0,0,1281.687415,4.1759325,0.17499345,23.97112917,88.71968371
11333,2020,L,VU,,I7,2391,32.42444328,94.21831836,99.75913456,0,0,0,0,3300.760876,2.52145692,2.40517917,42.31448218,99.6445737
11334,2020,L,VU,,I8,21.362,0.12956082,3.3537198,0.10100528,0,0,0,0,9.95194262,0.26668308,0,0.07047109,0.09869923
11335,2020,L,VU,,PW,1.086,0,0.08996004,0.0551784,0,0,0,0,0,0,0,0,0
11336,2020,L,VU,,TK,773.59,54.60470856,202.0026294,45.87560984,0,0,0,0,304.6966117,24.9834363,0,0,5.36917549
11337,2020,L,WF,,WF,0,0,0,0,0,0,0,0,0,0,0,0,0
11338,2020,L,WS,,H4,25.43,0.34130286,1.02856746,2.966457,0,0,0,0,4.56517692,1.01011633,0,0,0
11339,2020,L,WS,,H5,12.045,0.17065143,0.51101916,0.3675906,0,0,0,0,0.8177031,0,0.22727274,0,0.15407955
11340,2020,L,WS,,TK,1158.258,66.31330734,215.47073,91.38122292,0,0,0,0,559.1031311,48.8896403,1.60606062,0.17336682,13.98518703
11341,2020,L,WS,,WS,2246.308,56.17473714,424.9896834,61.28472948,0,0,0,0,848.5139889,23.10024264,1.16666667,2.82663318,12.86073342
11342,2020,O,AU,,AU,0,0,0,0,0,0,0,0,0,0,0,0,0
11343,2020,O,ID,,ID,0,70137,56371,11561,0,51066.22195,41043.30094,8417.477109,0,0,0,0,0
11344,2020,O,JP,,JP,0,356,986,113,0,0,0,0,83,70,0,144,754
11345,2020,O,KI,,GL,0,2190,2169,0,0,0,0,0,0,0,0,0,0
11346,2020,O,NU,,NU,0,0,0,0,0,0,0,0,0,0,0,0,0
11347,2020,O,NZ,,NZ,0,0,0,0,0,0,0,0,0,0,0,0,0
11348,2020,O,PF,PM,PF,0,301,750,14,0,0,0,0,163,264,0,5,0
11349,2020,O,PH,,PH,0,6724,2581,137,0,6724,2581,137,0,0,0,0,0
11350,2020,P,ID,,ID,0,108086,27175,655,0,105487.1518,26521.59716,639.251008,0,0,0,0,0
11351,2020,P,JP,CS,JP,0,10356,1798,178,0,0,0,0,177,0,0,0,0
11352,2020,P,JP,DW,FM,0,41.2000452,0.80000171,0,0,0,0,0,0,0,0,0,0
11353,2020,P,JP,DW,GL,0,92.9998692,0.99999894,0,0,0,0,0,0,0,0,0,0
11354,2020,P,JP,DW,I1,0,1.97606736,0,0,0,0,0,0,0,0,0,0,0
11355,2020,P,JP,DW,I2,0,54.53849988,0.80057726,0,0,0,0,0,0,0,0,0,0
11356,2020,P,JP,DW,I3,0,2414.311058,24.91806634,2.8996863,0,0,0,0,0,0,0,0,0
11357,2020,P,JP,DW,I4,0,330.8857646,1.50108556,0,0,0,0,0,0,0,0,0,0
11358,2020,P,JP,DW,I6,0,31859.59486,1213.680255,935.1003137,0,0,0,0,8354.606971,0,0,0,0
11359,2020,P,JP,DW,I7,0,387.8943487,0,0,0,0,0,0,1.39302876,0,0,0,0
11360,2020,P,JP,DW,MH,0,4053.000089,27.40000421,0,0,0,0,0,0,0,0,0,0
11361,2020,P,JP,DW,SB,0,13.99994163,0,0,0,0,0,0,0,0,0,0,0
11362,2020,P,JP,DW,TV,0,718.5998532,8.89999824,0,0,0,0,0,0,0,0,0,0
11363,2020,P,KI,,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
11364,2020,P,NZ,,NZ,0,0,0,0,0,0,0,0,15,0,0,0,0
11365,2020,P,PF,,PF,0,49,150,0,0,0,0,0,12,22,0,0,0
11366,2020,P,SB,,SB,0,980,220,0,0,907.2634885,203.6713954,0,0,0,0,0,0
11367,2020,P,US,HW,HW,0,0,0,0,0,0,0,0,0,0,0,0,0
11368,2020,R,PH,,PH,0,27155,8726,1363,0,21724,6980.8,1090.4,0,60,60,0,0
11370,2020,S,CK,,H5,24.041,157.229,23.129,24.131,0,0,0,0,0,0,0,0,0
11371,2020,S,CK,,I4,3.005,98.58,15.763,30.167,0,0,0,0,0,0,0,0,0
11372,2020,S,CK,,I5,2.003,0,0,0,0,0,0,0,0,0,0,0,0
11373,2020,S,EC,,I5,141.584,3943.736431,764.1463349,1207.652429,0,0,0,0,0,0,0.85882762,0,0
11374,2020,S,EC,,LN,136.916,5240.263569,1163.853665,1839.347571,0,0,0,0,0,0,1.14117238,0,0
11375,2020,S,EP,,I5,0,0,0,0,0,0,0,0,0,0,0,0,0
11376,2020,S,ES,,CK,41.315,1009.885061,176.5925183,162.0354318,0,0,0,0,0,0,0,0,0
11377,2020,S,ES,,H5,125.958,3814.915138,1016.272646,932.4980387,0,0,0,0,0,0,0,0,0
11378,2020,S,ES,,I4,17.131,657.1678598,161.0108214,147.738184,0,0,0,0,0,0,0,0,0
11379,2020,S,ES,,I5,79.606,1900.031941,405.1240146,371.7283454,0,0,0,0,0,0,0,0,0
11380,2020,S,FM,,FM,2056.042,52095.289,13422.875,3963.738,0,0,0,0,0,4.75613892,0.79268982,0.39634491,0
11381,2020,S,FM,,GL,663.824,18264.698,3682.161,751.004,0,0,0,0,0,1.4616918,0.2436153,0.12180765,0
11382,2020,S,FM,,H4,265.076,4880.723,755.193,45.176,0,0,0,0,0,0.40425192,0.06737532,0.03368766,0
11383,2020,S,FM,,H5,149.53,3595.537,188.697,70.739,0,0,0,0,0,0.29555892,0.04925982,0.02462991,0
11384,2020,S,FM,,HB,2.266,0,0,0,0,0,0,0,0,0,0,0,0
11385,2020,S,FM,,I1,1.132,0,0,0,0,0,0,0,0,0,0,0,0
11386,2020,S,FM,,I2,12.461,113.73,27.534,9.781,0,0,0,0,0,0.01198344,0.00199724,0.00099862,0
11387,2020,S,FM,,I3,1.132,0,0,0,0,0,0,0,0,0,0,0,0
11388,2020,S,FM,,I4,197.108,2984.948,621.717,246.935,0,0,0,0,0,0.26822184,0.04470364,0.02235182,0
11389,2020,S,FM,,I5,69.101,1730.521,775.628,362.615,0,0,0,0,0,0.19641516,0.03273586,0.01636793,0
11390,2020,S,FM,,LN,15.86,248.758,34.918,28.459,0,0,0,0,0,0.02368596,0.00394766,0.00197383,0
11391,2020,S,FM,,MH,177.851,5521.038,1652.243,214.505,0,0,0,0,0,0.47938212,0.07989702,0.03994851,0
11392,2020,S,FM,,NR,456.521,19236.466,3910.225,1121.277,0,0,0,0,0,1.61972268,0.26995378,0.13497689,0
11393,2020,S,FM,,PG,770.308,20835.767,6149.337,708.002,7.929627583,31.64537542,9.339616725,1.075313862,0,1.7705916,0.2950986,0.1475493,0
11394,2020,S,FM,,PW,2.266,0,0,0,0,0,0,0,0,0,0,0,0
11395,2020,S,FM,,PX,39.648,1524.542,163.012,80.737,0,0,0,0,0,0.14820072,0.02470012,0.01235006,0
11396,2020,S,FM,,SB,135.936,3291.901,540.318,59.414,3.3984,0,0,0,0,0.25651932,0.04275322,0.02137661,0
11397,2020,S,FM,,TK,5.664,33.555,13.77,0.033,0,0,0,0,0,0.00411924,0.00068654,0.00034327,0
11398,2020,S,FM,,TV,142.733,3480.97,323.609,142.833,0,0,0,0,0,0.3035166,0.0505861,0.02529305,0
11399,2020,S,ID,ID,ID,6420.1,70725,30417,1622,0,44738.2218,19240.75634,1026.021856,0,183,133,0,0
11400,2020,S,JP,CS,JP,232,146,1014,0,0,0,0,0,0,1,1,0,0
11401,2020,S,JP,DW,FM,1703.862,34283.658,11724.663,1071.813,0,0,0,0,0,0,0,0,0
11402,2020,S,JP,DW,GL,7.64,97.419,114.493,13.056,0,0,0,0,0,0,0,0,0
11403,2020,S,JP,DW,I1,0.304,5.022,5.022,0,0,0,0,0,0,0,0,0,0
11404,2020,S,JP,DW,I2,0,0,0,0,0,0,0,0,0,0,0,0,0
11405,2020,S,JP,DW,I3,15.015,621.676,9.34,0,0,0,0,0,0,0,0,0,0
11406,2020,S,JP,DW,I4,6.006,121.523,7.03,2.009,0,0,0,0,0,0,0,0,0
11407,2020,S,JP,DW,I6,37.637,755.05,182.084,172.241,0,0,0,0,0,0,0,0,0
11408,2020,S,JP,DW,JP,375.33,8884.64,2078.144,100.432,0,0,0,0,0,0,0,0,0
11409,2020,S,JP,DW,KR,0.412,12.152,0,0,0,0,0,0,0,0,0,0,0
11410,2020,S,JP,DW,MH,12.938,258.111,32.138,1.004,0,0,0,0,0,0,0,0,0
11411,2020,S,JP,DW,NR,18.348,225.973,10.043,3.013,0,0,0,0,0,0,0,0,0
11412,2020,S,JP,DW,PG,2998.003,71761.162,18281.183,1018.182,0,0,0,0,0,0,0,0,0
11413,2020,S,JP,DW,PW,2.67,71.307,8.035,1.004,0,0,0,0,0,0,0,0,0
11414,2020,S,JP,DW,SB,99.894,2284.834,1311.043,31.636,0,0,0,0,0,0,0,0,0
11415,2020,S,JP,DW,TV,6.281,178.769,22.095,0,0,0,0,0,0,0,0,0,0
11416,2020,S,KI,,CK,18.747,660.144,39.911,16.754,0,0,0,0,0,0.12213756,0.0631746,0.00421164,0
11417,2020,S,KI,,FM,42.7,1161.953,128.775,52.92,0,0,0,0,0,0.17919564,0.0926874,0.00617916,0
11418,2020,S,KI,,GL,2663,84012.365,18090.314,5743.915,0,0,0,0,0,15.03913668,7.7788638,0.51859092,0
11419,2020,S,KI,,H4,219.747,7451.506,524.875,213.662,0,0,0,0,0,1.39346131,0.72075585,0.04805039,0
11420,2020,S,KI,,H5,123.934,3010.173,276.327,238.082,0,0,0,0,0,0.57915059,0.29956065,0.01997071,0
11421,2020,S,KI,,HB,10.414,9.019,0.844,0.259,0,0,0,0,0,0.00182294,0.0009429,0.00006286,0
11422,2020,S,KI,,I2,5.208,0,0,0,0,0,0,0,0,0,0,0,0
11423,2020,S,KI,,I4,165.591,5718.722,748.365,575.024,0,0,0,0,0,1.07663283,0.55687905,0.03712527,0
11424,2020,S,KI,,I5,158.301,5809.525,951.639,687.89,0,0,0,0,0,1.21226032,0.6270312,0.04180208,0
11425,2020,S,KI,,LN,77.068,3059.159,193.78,293.878,0,0,0,0,0,0.55399396,0.2865486,0.01910324,0
